docname,topic,proportion
ADHD8.txt,016,0.014011
ADHD37.txt,006,1.0
ADHD134.txt,000,0.415388
ADHD134.txt,002,0.185099
ADHD134.txt,005,0.128843
ADHD134.txt,006,0.118189
ADHD134.txt,007,0.030852
ADHD134.txt,015,0.027783
ADHD134.txt,014,0.026659
ADHD134.txt,004,0.022995
ADHD134.txt,011,0.016279
ADHD134.txt,017,0.014076
ADHD160.txt,000,0.638471
ADHD160.txt,002,0.166286
ADHD160.txt,008,0.064741
ADHD160.txt,007,0.056137
ADHD160.txt,005,0.050796
ADHD160.txt,003,0.019914
ADHD160.txt,001,0.003655
ADHD119.txt,000,0.380405
ADHD119.txt,002,0.19972
ADHD119.txt,006,0.190057
ADHD119.txt,008,0.06114
ADHD119.txt,007,0.051912
ADHD119.txt,001,0.041123
ADHD119.txt,004,0.03505
ADHD119.txt,014,0.022088
ADHD119.txt,003,0.018506
ADHD3.txt,003,0.920589
ADHD3.txt,009,0.079411
ADHD174.txt,000,0.379514
ADHD174.txt,002,0.229253
ADHD174.txt,005,0.175204
ADHD174.txt,006,0.088025
ADHD174.txt,008,0.049091
ADHD174.txt,028,0.041758
ADHD174.txt,007,0.037155
ADHD90.txt,000,0.846663
ADHD90.txt,008,0.056063
ADHD90.txt,005,0.040837
ADHD90.txt,007,0.039046
ADHD90.txt,023,0.01739
ADHD120.txt,000,0.961162
ADHD120.txt,002,0.015462
ADHD120.txt,006,0.014705
ADHD120.txt,008,0.008671
ADHD192.txt,008,0.54121
ADHD192.txt,012,0.45879
ADHD157.txt,001,0.419011
ADHD157.txt,000,0.221816
ADHD157.txt,005,0.13484
ADHD157.txt,015,0.064586
ADHD157.txt,002,0.06445
ADHD157.txt,004,0.056501
ADHD157.txt,012,0.022319
ADHD157.txt,008,0.016478
ADHD79.txt,001,0.279469
ADHD79.txt,004,0.165787
ADHD79.txt,008,0.139023
ADHD79.txt,000,0.124107
ADHD79.txt,013,0.095121
ADHD79.txt,003,0.061656
ADHD79.txt,012,0.051915
ADHD79.txt,002,0.031158
ADHD79.txt,019,0.022077
ADHD79.txt,017,0.019327
ADHD136.txt,029,1.0
ADHD212.txt,000,0.996103
ADHD212.txt,017,0.003897
ADHD125.txt,000,0.774413
ADHD125.txt,006,0.057185
ADHD125.txt,002,0.056307
ADHD125.txt,004,0.028187
ADHD125.txt,005,0.027564
ADHD125.txt,007,0.021825
ADHD125.txt,001,0.016976
ADHD125.txt,026,0.010654
ADHD125.txt,008,0.006888
ADHD32.txt,009,1.0
ADHD31.txt,004,0.779855
ADHD31.txt,001,0.203215
ADHD31.txt,007,0.01693
ADHD182.txt,002,0.607857
ADHD182.txt,003,0.297085
ADHD182.txt,028,0.057831
ADHD182.txt,006,0.037228
ADHD225.txt,000,0.863292
ADHD225.txt,008,0.065177
ADHD225.txt,001,0.048462
ADHD225.txt,002,0.023069
ADHD127.txt,000,0.330739
ADHD127.txt,004,0.275086
ADHD127.txt,001,0.186553
ADHD127.txt,006,0.056751
ADHD127.txt,027,0.042008
ADHD127.txt,005,0.040593
ADHD127.txt,029,0.025688
ADHD127.txt,007,0.023244
ADHD127.txt,015,0.019339
ADHD150.txt,002,0.585756
ADHD150.txt,000,0.340035
ADHD150.txt,006,0.074209
ADHD28.txt,001,0.503487
ADHD28.txt,013,0.264269
ADHD28.txt,004,0.058195
ADHD28.txt,008,0.055526
ADHD28.txt,000,0.041179
ADHD28.txt,006,0.03642
ADHD28.txt,016,0.025287
ADHD28.txt,019,0.015639
ADHD143.txt,000,0.763111
ADHD143.txt,002,0.09247
ADHD143.txt,006,0.047901
ADHD143.txt,004,0.025864
ADHD143.txt,005,0.024612
ADHD143.txt,007,0.016653
ADHD143.txt,001,0.016614
ADHD143.txt,023,0.011449
ADHD143.txt,011,0.001326
ADHD164.txt,000,0.655409
ADHD164.txt,007,0.225631
ADHD164.txt,002,0.059703
ADHD164.txt,006,0.028536
ADHD164.txt,004,0.021656
ADHD164.txt,001,0.009065
ADHD176.txt,000,0.476041
ADHD176.txt,001,0.202274
ADHD176.txt,005,0.183444
ADHD176.txt,004,0.10209
ADHD176.txt,021,0.026411
ADHD176.txt,006,0.008006
ADHD176.txt,003,0.001735
