docname,topic,proportion
ADHD132.txt,001,0.051127
ADHD132.txt,000,0.050914
ADHD132.txt,006,0.050109
ADHD132.txt,005,0.044607
ADHD132.txt,002,0.040484
ADHD132.txt,003,0.032467
ADHD132.txt,016,0.020744
ADHD153.txt,005,0.57865
ADHD153.txt,018,0.115878
ADHD153.txt,002,0.086964
ADHD153.txt,008,0.078355
ADHD153.txt,009,0.057556
ADHD153.txt,011,0.047425
ADHD153.txt,004,0.035172
ADHD80.txt,010,0.586992
ADHD80.txt,009,0.322652
ADHD80.txt,022,0.090356
ADHD75.txt,004,0.274386
ADHD75.txt,003,0.181004
ADHD75.txt,000,0.15777
ADHD75.txt,011,0.147794
ADHD75.txt,001,0.122596
ADHD75.txt,008,0.031604
ADHD75.txt,014,0.028343
ADHD75.txt,002,0.024371
ADHD75.txt,010,0.015285
ADHD75.txt,024,0.012786
ADHD45.txt,025,1.0
ADHD227.txt,004,0.691022
ADHD227.txt,007,0.130476
ADHD227.txt,010,0.101278
ADHD227.txt,009,0.029057
ADHD227.txt,000,0.026792
ADHD227.txt,005,0.021375
ADHD33.txt,004,0.463681
ADHD33.txt,012,0.147145
ADHD33.txt,002,0.135501
ADHD33.txt,000,0.080273
ADHD33.txt,016,0.075826
ADHD33.txt,014,0.060475
ADHD33.txt,001,0.0371
ADHD61.txt,000,0.882984
ADHD61.txt,001,0.05393
ADHD61.txt,008,0.031842
ADHD61.txt,013,0.031244
ADHD52.txt,001,0.269942
ADHD52.txt,004,0.186633
ADHD52.txt,011,0.129991
ADHD52.txt,005,0.104342
ADHD52.txt,000,0.084621
ADHD52.txt,003,0.060432
ADHD52.txt,006,0.03972
ADHD52.txt,010,0.03918
ADHD52.txt,002,0.027213
ADHD52.txt,014,0.014463
ADHD188.txt,000,0.504144
ADHD188.txt,012,0.16365
ADHD188.txt,001,0.116797
ADHD188.txt,007,0.045399
ADHD188.txt,020,0.041297
ADHD188.txt,016,0.037068
ADHD188.txt,004,0.032041
ADHD188.txt,005,0.029928
ADHD188.txt,002,0.029676
ADHD206.txt,008,0.823361
ADHD206.txt,004,0.064733
ADHD206.txt,013,0.054996
ADHD206.txt,007,0.03888
ADHD206.txt,020,0.01803
ADHD213.txt,005,1.0
ADHD13.txt,011,0.454417
ADHD13.txt,001,0.314355
ADHD13.txt,004,0.094113
ADHD13.txt,005,0.088633
ADHD13.txt,000,0.033759
ADHD13.txt,002,0.014724
ADHD150.txt,023,1.0
ADHD119.txt,001,0.410069
ADHD119.txt,011,0.188191
ADHD119.txt,000,0.142521
ADHD119.txt,004,0.124579
ADHD119.txt,002,0.064868
ADHD119.txt,024,0.033638
ADHD119.txt,003,0.015869
ADHD119.txt,005,0.012534
ADHD119.txt,014,0.007731
ADHD44.txt,011,1.0
ADHD154.txt,000,0.431041
ADHD154.txt,001,0.232753
ADHD154.txt,020,0.10254
ADHD154.txt,004,0.067054
ADHD154.txt,014,0.051051
ADHD154.txt,011,0.043601
ADHD154.txt,008,0.041622
ADHD154.txt,016,0.024893
ADHD154.txt,009,0.005445
ADHD17.txt,000,0.531487
ADHD17.txt,007,0.100609
ADHD17.txt,006,0.096218
ADHD17.txt,009,0.074052
ADHD17.txt,001,0.054461
ADHD17.txt,002,0.054374
ADHD17.txt,014,0.048053
ADHD17.txt,004,0.025462
ADHD17.txt,016,0.015284
ADHD200.txt,016,0.549698
ADHD200.txt,001,0.197689
ADHD200.txt,013,0.164117
ADHD200.txt,000,0.079092
ADHD200.txt,002,0.009404
ADHD207.txt,011,0.539315
ADHD207.txt,001,0.237697
ADHD207.txt,000,0.073375
ADHD207.txt,018,0.070201
ADHD207.txt,012,0.050751
ADHD207.txt,004,0.028661
ADHD98.txt,000,0.811809
ADHD98.txt,012,0.101608
ADHD98.txt,004,0.056834
ADHD98.txt,005,0.029749
ADHD210.txt,009,0.38756
ADHD210.txt,001,0.188281
ADHD210.txt,002,0.097355
ADHD210.txt,017,0.095282
ADHD210.txt,004,0.082402
ADHD210.txt,003,0.065918
ADHD210.txt,010,0.060628
ADHD210.txt,023,0.022573
ADHD31.txt,006,0.742581
ADHD31.txt,001,0.145941
ADHD31.txt,002,0.060595
ADHD31.txt,022,0.050882
ADHD147.txt,000,0.308333
ADHD147.txt,005,0.26777
ADHD147.txt,012,0.26001
ADHD147.txt,006,0.097068
ADHD147.txt,001,0.055167
ADHD147.txt,008,0.011651
ADHD134.txt,001,0.277282
ADHD134.txt,005,0.123106
ADHD134.txt,018,0.10404
ADHD134.txt,003,0.095329
ADHD134.txt,010,0.084709
ADHD134.txt,011,0.079413
ADHD134.txt,004,0.073074
ADHD134.txt,000,0.066675
ADHD134.txt,016,0.041167
ADHD134.txt,029,0.031856
ADHD123.txt,001,0.373483
ADHD123.txt,010,0.319676
ADHD123.txt,011,0.10998
ADHD123.txt,004,0.047815
ADHD123.txt,022,0.041074
ADHD123.txt,002,0.040494
ADHD123.txt,008,0.037229
ADHD123.txt,005,0.03025
ADHD86.txt,005,0.445002
ADHD86.txt,012,0.18036
ADHD86.txt,017,0.101245
ADHD86.txt,000,0.091098
ADHD86.txt,004,0.075178
ADHD86.txt,024,0.064446
ADHD86.txt,011,0.042671
ADHD54.txt,014,0.962213
ADHD54.txt,006,0.021736
ADHD54.txt,010,0.016052
ADHD231.txt,001,0.548312
ADHD231.txt,011,0.222952
ADHD231.txt,004,0.132819
ADHD231.txt,005,0.06379
ADHD231.txt,002,0.032127
ADHD179.txt,005,0.433891
ADHD179.txt,000,0.14436
ADHD179.txt,007,0.120696
ADHD179.txt,001,0.100288
ADHD179.txt,012,0.057822
ADHD179.txt,014,0.051234
ADHD179.txt,002,0.047615
ADHD179.txt,004,0.027581
ADHD179.txt,016,0.016513
