docname,topic,proportion
ADHD209.txt,001,0.636979
ADHD209.txt,015,0.363021
ADHD51.txt,004,0.36444
ADHD51.txt,003,0.249918
ADHD51.txt,001,0.089932
ADHD51.txt,002,0.075486
ADHD51.txt,000,0.073394
ADHD51.txt,017,0.060909
ADHD51.txt,008,0.054953
ADHD51.txt,028,0.030967
ADHD221.txt,001,0.413311
ADHD221.txt,008,0.207324
ADHD221.txt,004,0.174893
ADHD221.txt,012,0.165651
ADHD221.txt,017,0.03882
ADHD18.txt,002,0.636893
ADHD18.txt,000,0.282753
ADHD18.txt,001,0.080354
ADHD114.txt,009,0.453464
ADHD114.txt,003,0.280499
ADHD114.txt,012,0.076269
ADHD114.txt,006,0.065462
ADHD114.txt,008,0.046184
ADHD114.txt,000,0.035135
ADHD114.txt,001,0.026673
ADHD114.txt,028,0.016314
ADHD183.txt,004,0.378232
ADHD183.txt,012,0.147894
ADHD183.txt,003,0.136156
ADHD183.txt,008,0.078828
ADHD183.txt,000,0.061628
ADHD183.txt,002,0.049134
ADHD183.txt,007,0.047984
ADHD183.txt,001,0.027597
ADHD183.txt,009,0.027021
ADHD183.txt,028,0.01804
ADHD156.txt,011,0.248729
ADHD156.txt,003,0.21543
ADHD156.txt,009,0.127761
ADHD156.txt,004,0.111728
ADHD156.txt,001,0.085267
ADHD156.txt,000,0.078244
ADHD156.txt,006,0.053549
ADHD156.txt,028,0.046532
ADHD156.txt,027,0.018746
ADHD156.txt,002,0.014014
ADHD121.txt,004,0.209009
ADHD121.txt,000,0.15053
ADHD121.txt,001,0.124101
ADHD121.txt,003,0.11614
ADHD121.txt,008,0.115617
ADHD121.txt,012,0.072494
ADHD121.txt,009,0.068847
ADHD121.txt,017,0.045403
ADHD121.txt,002,0.044852
ADHD121.txt,028,0.01494
ADHD78.txt,009,0.370898
ADHD78.txt,002,0.295521
ADHD78.txt,008,0.146482
ADHD78.txt,005,0.069742
ADHD78.txt,004,0.067149
ADHD78.txt,003,0.050207
ADHD222.txt,005,1.0
ADHD55.txt,002,0.348665
ADHD55.txt,000,0.169438
ADHD55.txt,003,0.143439
ADHD55.txt,001,0.118759
ADHD55.txt,005,0.05674
ADHD55.txt,008,0.055912
ADHD55.txt,007,0.049617
ADHD55.txt,019,0.030579
ADHD55.txt,026,0.014621
ADHD55.txt,004,0.012229
ADHD109.txt,001,0.65924
ADHD109.txt,003,0.156529
ADHD109.txt,000,0.085445
ADHD109.txt,002,0.052107
ADHD109.txt,009,0.027378
ADHD109.txt,011,0.016097
ADHD109.txt,005,0.003205
ADHD150.txt,003,0.408908
ADHD150.txt,010,0.191812
ADHD150.txt,001,0.140938
ADHD150.txt,021,0.121231
ADHD150.txt,014,0.088692
ADHD150.txt,018,0.04842
ADHD202.txt,006,0.679498
ADHD202.txt,014,0.320502
ADHD88.txt,011,0.48144
ADHD88.txt,016,0.305076
ADHD88.txt,015,0.174391
ADHD88.txt,002,0.039093
ADHD163.txt,008,0.274788
ADHD163.txt,003,0.27222
ADHD163.txt,001,0.099407
ADHD163.txt,012,0.093477
ADHD163.txt,009,0.089556
ADHD163.txt,004,0.065552
ADHD163.txt,000,0.042495
ADHD163.txt,028,0.037819
ADHD163.txt,017,0.024687
ADHD167.txt,007,1.0
ADHD0.txt,008,0.552997
ADHD0.txt,010,0.358456
ADHD0.txt,019,0.088547
ADHD176.txt,002,0.430727
ADHD176.txt,000,0.150537
ADHD176.txt,001,0.142897
ADHD176.txt,004,0.132835
ADHD176.txt,007,0.094312
ADHD176.txt,019,0.029571
ADHD176.txt,008,0.019122
ADHD90.txt,001,0.718957
ADHD90.txt,000,0.093595
ADHD90.txt,006,0.052638
ADHD90.txt,002,0.044004
ADHD90.txt,003,0.039421
ADHD90.txt,005,0.029462
ADHD90.txt,014,0.013159
ADHD90.txt,004,0.008765
ADHD27.txt,001,0.32023
ADHD27.txt,005,0.270449
ADHD27.txt,003,0.183038
ADHD27.txt,006,0.174702
ADHD27.txt,018,0.051582
ADHD100.txt,001,0.593852
ADHD100.txt,010,0.112195
ADHD100.txt,008,0.069108
ADHD100.txt,005,0.063373
ADHD100.txt,012,0.060784
ADHD100.txt,027,0.050146
ADHD100.txt,000,0.04013
ADHD100.txt,002,0.010411
ADHD118.txt,004,0.313634
ADHD118.txt,000,0.15634
ADHD118.txt,001,0.122487
ADHD118.txt,009,0.084174
ADHD118.txt,008,0.071758
ADHD118.txt,012,0.062286
ADHD118.txt,003,0.039971
ADHD118.txt,002,0.032869
ADHD118.txt,020,0.031325
ADHD118.txt,011,0.027992
ADHD35.txt,000,0.380663
ADHD35.txt,007,0.296502
ADHD35.txt,003,0.238672
ADHD35.txt,001,0.084163
ADHD71.txt,008,0.355851
ADHD71.txt,006,0.234697
ADHD71.txt,005,0.162259
ADHD71.txt,001,0.115001
ADHD71.txt,016,0.077052
ADHD71.txt,003,0.028803
ADHD71.txt,028,0.026337
ADHD172.txt,004,0.321547
ADHD172.txt,009,0.207938
ADHD172.txt,001,0.15169
ADHD172.txt,003,0.131197
ADHD172.txt,002,0.06848
ADHD172.txt,005,0.056602
ADHD172.txt,012,0.03472
ADHD172.txt,000,0.014792
ADHD172.txt,008,0.013033
ADHD64.txt,018,1.0
ADHD166.txt,012,0.362372
ADHD166.txt,004,0.308301
ADHD166.txt,001,0.095036
ADHD166.txt,005,0.093063
ADHD166.txt,008,0.064232
ADHD166.txt,017,0.063005
ADHD166.txt,000,0.009181
ADHD166.txt,007,0.00481
ADHD141.txt,000,0.414819
ADHD141.txt,002,0.310575
ADHD141.txt,006,0.145429
ADHD141.txt,005,0.059753
ADHD141.txt,019,0.035461
ADHD141.txt,014,0.033962
ADHD182.txt,001,0.879558
ADHD182.txt,017,0.050259
ADHD182.txt,005,0.046431
ADHD182.txt,012,0.023752
ADHD146.txt,022,1.0
ADHD28.txt,000,0.475375
ADHD28.txt,002,0.195061
ADHD28.txt,003,0.143721
ADHD28.txt,001,0.083889
ADHD28.txt,005,0.060991
ADHD28.txt,004,0.034317
ADHD28.txt,012,0.006645
ADHD233.txt,003,0.185242
ADHD233.txt,001,0.169376
ADHD233.txt,004,0.154409
ADHD233.txt,008,0.134312
ADHD233.txt,005,0.131711
ADHD233.txt,002,0.096839
ADHD233.txt,000,0.081817
ADHD233.txt,012,0.046294
